	Grade3Cc_1	Grade3Cc_2	Grade3Cc_3	ShortCc_1	ShortCc_2	ShortCc_3	ShortCc_4	ShortCc_5
ENSBTAG00000004805	9.838793026	9.893849092	9.909774793	9.834368926	9.909724225	9.979960966	9.778077497	9.682802636
ENSBTAG00000004817 /// ENSBTAG00000022902	15.10348203	15.14228546	15.14064836	15.15426964	15.10644391	15.14684306	15.16762635	15.1571608
ENSBTAG00000004820	11.2716408	11.16906432	11.22556376	11.45065953	11.48883769	11.36669187	11.46826905	11.24449387
ENSBTAG00000004823	12.02208209	12.05507294	12.12564714	12.05729516	12.08478483	12.29574023	12.03705369	12.0584479
ENSBTAG00000004826	3.49270954	3.49270954	3.49270954	3.49270954	3.49270954	3.49270954	3.648108254	3.49270954
ENSBTAG00000004829	9.858004705	9.766668202	9.679766012	9.765443338	9.909518868	9.573580204	10.06049157	9.714909675
ENSBTAG00000004832	5.508982536	5.680132539	5.542044968	5.462614322	5.600717301	5.178548173	5.554694366	5.475989799
ENSBTAG00000004833	6.803038962	6.797216245	6.690397193	6.414592611	6.814721382	6.990406453	6.876176937	6.675708497
ENSBTAG00000004834	8.392429594	8.285690093	8.29459979	8.311143177	8.370525779	8.567588649	8.300432417	8.537153054
ENSBTAG00000004840	3.297381164	3.302438067	3.297381164	3.594188359	3.297381164	3.297381164	2.840694858	3.297381164
ENSBTAG00000004842	9.129942413	9.144931242	9.179019046	8.962383829	8.88897295	9.055128451	8.920212188	8.995630363
ENSBTAG00000004852	5.520649282	5.520649282	5.520649282	5.948941752	5.319960963	5.479152612	5.623400534	5.520649282
ENSBTAG00000004855	8.798262677	8.721255268	8.736297404	8.700732154	8.636146464	8.904011111	8.561974887	8.763410741
ENSBTAG00000004856	7.223670123	6.967481008	7.273791425	7.586091201	7.780112831	7.53413558	7.30647264	7.422576665
ENSBTAG00000004860	13.39091804	13.51329211	13.5328249	13.54456238	13.20001204	11.84827074	13.23063561	13.39891588
ENSBTAG00000004861	13.02837254	13.09604902	13.04110673	13.21285036	13.07052896	13.13927958	13.19942708	13.05045849
ENSBTAG00000004869	8.574896287	8.662198441	8.49706893	8.305264862	7.732425837	7.152667149	8.606844632	8.375362448
ENSBTAG00000004871	12.75701332	12.7582627	12.77963988	12.95029797	12.84678198	12.78556434	12.66003443	12.66670063
ENSBTAG00000004872	12.23806759	12.18173694	12.28856773	12.39867678	12.51409212	12.64194489	12.26287551	12.2274717
ENSBTAG00000004873	9.878544253	9.793388291	9.754054665	10.09465044	9.857733205	10.1210329	9.690865032	10.0296644
ENSBTAG00000004874	11.05126536	11.03780387	11.03602987	11.30807064	11.22684432	11.31888478	11.10279387	10.92506239
ENSBTAG00000004875	7.691926387	7.641976821	7.820522615	7.723123585	7.900838117	7.627751938	8.338949179	8.099772389
ENSBTAG00000004876	7.646441053	7.54087532	7.447424089	7.851585494	7.723446433	7.800885673	7.70498461	7.509049105
ENSBTAG00000004879	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.158673629	2.156731595	2.156731595
ENSBTAG00000004881	6.972831328	6.786574735	6.529656413	6.001008771	6.678510245	7.693308961	7.533723704	7.085401909
ENSBTAG00000004887	7.734621617	7.636268721	7.732164527	7.54386216	7.734621617	7.537287038	7.779482012	7.734621617
ENSBTAG00000004891	7.681441598	6.979351237	7.201817921	7.044103978	7.393466049	7.664591233	7.155852955	7.355128757
ENSBTAG00000004895	10.67254033	10.63836283	10.4970526	10.61630881	10.47549961	10.45422017	10.46278145	10.17781054
ENSBTAG00000004896	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000004903	2.249495679	2.228721456	2.228721456	2.228721456	2.228721456	2.228721456	2.228721456	2.228721456
ENSBTAG00000004905	14.19726318	14.28040416	14.25535277	14.07860076	14.03605809	13.9443418	14.23008715	14.03482963
ENSBTAG00000004907	6.094496472	6.059080986	6.025054342	6.094496472	6.352124253	6.041214708	6.094496472	5.902630027
ENSBTAG00000004908	2.957073263	2.957073263	2.957073263	2.957073263	2.957073263	2.957073263	2.957073263	2.957073263
ENSBTAG00000004910	8.278501841	8.324532467	8.332862221	8.298221162	8.148780189	8.350277405	8.193584695	8.108637738
ENSBTAG00000004912	4.447025702	4.558276695	4.659985877	4.674795955	4.476929421	4.562411384	4.420379112	4.543262058
ENSBTAG00000004915	13.2150708	13.2236982	13.19095706	13.27970377	13.23264818	13.17724002	13.34773875	13.27712782
ENSBTAG00000004916	3.678777004	3.727352382	3.787376858	3.664877926	3.664877926	3.665493883	3.664877926	3.664877926
ENSBTAG00000004922	10.73438829	10.08761784	10.07814958	10.1658736	10.21672768	10.33356393	10.15041155	10.21886909
ENSBTAG00000004924	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000004930	9.070994828	8.993922076	8.946797085	8.992784473	9.036402927	9.168464029	8.865777262	8.874124807
ENSBTAG00000004931	10.04683288	9.532123901	9.599583128	9.964519396	9.369519283	10.10868867	9.108932896	9.677058584
ENSBTAG00000004933	10.00957765	10.2233847	10.27114973	10.08212543	9.939430275	10.04364845	10.09008471	10.07094141
ENSBTAG00000004934	2.156731595	2.156731595	2.156731595	2.194060016	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000004936	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156756218	2.156731595
ENSBTAG00000004940	2.156801471	2.194883948	2.156801471	2.156801471	2.156801471	2.158322342	2.156923049	2.156801471
ENSBTAG00000004942	11.13581448	11.25064398	11.36587971	11.36632527	11.17665962	11.30731019	11.23181477	11.30480142
ENSBTAG00000004943	8.855606381	8.887739114	8.855606381	8.861715361	8.868614654	9.28742046	9.028766714	8.812302322
ENSBTAG00000004944	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000004945	3.943315879	4.025450268	4.117974097	3.939680274	4.067212367	3.87977235	4.048919781	4.057128905
ENSBTAG00000004950	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000004954	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000004961	3.15492336	3.151251115	3.15492336	3.15492336	3.15492336	3.15492336	3.15492336	3.15492336
ENSBTAG00000004962	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000004965	10.80095963	10.59093845	10.74179713	10.74557502	11.02930468	10.96375067	10.78697466	10.8231863
ENSBTAG00000004969	4.11310765	4.036641971	4.038013113	4.119882419	4.42556223	4.273369385	4.233920837	4.038539922
ENSBTAG00000004976	3.541398209	4.091718792	4.291923756	4.243533715	3.892234817	4.261130009	3.5525334	3.615759722
ENSBTAG00000004979	2.167396258	2.162170573	2.167396258	2.167396258	2.167396258	2.167396258	2.167396258	2.167396258
ENSBTAG00000004982	2.188342583	2.188342583	2.188342583	2.188342583	2.188342583	2.188342583	2.17756782	2.188342583
ENSBTAG00000004989	7.072579216	6.661848394	6.675181132	6.867635363	6.618179506	6.152982128	7.163776243	6.624349021
ENSBTAG00000004992	10.10829427	9.770592774	9.887330247	9.573330395	10.1570313	10.12667878	10.0504605	9.905422364
ENSBTAG00000004993	10.25155318	10.36632471	10.45354084	10.48184448	10.5510205	10.51628688	11.14452498	10.71933098
ENSBTAG00000004996	10.27108208	10.16098978	10.19633921	10.25779289	10.06948399	10.40506578	10.16095703	10.19745748
ENSBTAG00000004997	3.669039232	3.551552066	3.851973121	3.519724733	5.388117451	5.317188574	3.935248871	5.26745217
ENSBTAG00000004999	8.0345783	8.049127502	7.999137834	8.099082899	7.957045793	7.492517074	7.699331067	8.274903226
ENSBTAG00000005002	10.20545107	10.13530134	10.30106842	10.37621748	10.45849587	10.17085556	10.63829482	10.37621748
ENSBTAG00000005003	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005005	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005008	10.37712229	10.39130868	10.29178268	10.24916791	9.861609113	9.968634129	10.23680422	10.47082115
ENSBTAG00000005009	7.133424743	7.087680408	7.080924158	7.130302133	7.215995408	7.190032033	7.206187928	7.197856388
ENSBTAG00000005010	2.246499171	2.24624199	2.246499171	2.246499171	2.246499171	2.253999474	2.246499171	2.246499171
ENSBTAG00000005012	7.616985885	7.42110849	7.470543345	7.618838289	7.350448647	7.632456341	7.84219022	7.566238901
ENSBTAG00000005015	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005016	9.031971646	9.034197221	9.130561838	8.853173028	9.256500703	9.073163567	9.334313127	9.111582068
ENSBTAG00000005026	8.999566565	9.045637672	8.862241837	8.921388056	9.025974074	9.025974074	9.13245748	9.183525318
ENSBTAG00000005027	7.161379055	7.054283551	7.097138238	7.163257548	7.216454353	7.239464908	7.217161953	7.154798263
ENSBTAG00000005028	6.571542668	6.213210089	6.081529042	6.43134695	6.672852894	6.687453093	6.41095789	6.371842193
ENSBTAG00000005030	5.889534604	5.698249028	5.796164623	5.832530597	6.137737943	6.345832901	5.990246544	5.925370124
ENSBTAG00000005034	5.954512618	5.914714058	5.693882176	6.21200212	5.991776897	5.681237533	6.122431167	5.950547614
ENSBTAG00000005039	6.427312655	5.460923838	5.245711738	6.027897181	6.47907355	6.445281808	5.763536343	5.964309363
ENSBTAG00000005040	6.42494723	6.326587531	6.344105227	6.225924455	6.225924455	6.280159935	5.850230402	6.225924455
ENSBTAG00000005043	6.762038563	5.015810687	4.640366512	6.12613154	6.32427885	5.953347393	6.643948226	6.322294809
ENSBTAG00000005049	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005057	12.29489734	12.26844315	12.20433822	12.2286133	12.25560344	11.96491042	12.37904939	12.16741137
ENSBTAG00000005064	9.937179476	9.953037771	9.799495317	10.10446738	10.06092566	10.14199156	10.11664144	9.99220252
ENSBTAG00000005066	5.906673454	5.95744821	5.915357215	5.915357215	5.927491932	6.603143045	6.160979863	5.744134628
ENSBTAG00000005069	2.191160714	2.156843521	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005072	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005075	10.01593711	9.612064474	9.654309893	9.851148745	10.01736447	10.01680651	9.717131732	9.641579414
ENSBTAG00000005077	2.156916044	2.156983135	2.157047594	2.156916044	2.156916044	2.156916044	2.156916044	2.156916044
ENSBTAG00000005078	7.169650842	7.886996503	7.864933276	7.232229502	7.062096693	6.604411939	8.883022464	7.585385921
ENSBTAG00000005082	11.61389342	11.87387704	11.78340252	11.77388669	11.63058285	11.50796148	11.85852073	11.64701321
ENSBTAG00000005086	9.607793661	9.460217471	9.534367084	9.619526412	9.627910041	9.608815364	8.928976736	9.471439381
ENSBTAG00000005089	2.424070368	2.426045753	2.422027757	2.409243453	2.409243453	2.308085254	2.409243453	2.409243453
ENSBTAG00000005092	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005093	2.161497081	2.161497081	2.161497081	2.161497081	2.161497081	2.161497081	2.161497081	2.161497081
ENSBTAG00000005094	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005096	13.98980595	14.09274797	14.05133893	14.11008478	14.05933135	14.05133893	14.13440703	14.0043438
ENSBTAG00000005100	9.132245185	9.224876829	9.245754799	9.302727511	9.215738869	9.3550606	9.154969994	9.205993965
ENSBTAG00000005104	2.292317545	2.292584305	2.292317545	2.292317545	2.292317545	2.292317545	2.292317545	2.292317545
ENSBTAG00000005111	7.159466743	7.668273535	7.566651332	6.259437206	4.941845763	4.193977647	6.561664249	6.576535231
ENSBTAG00000005115	6.55036802	7.20298267	6.554486287	6.748521617	6.524291275	6.442083984	6.495177214	6.32019364
ENSBTAG00000005116	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005119	11.90027122	11.83780535	11.78299558	11.84332296	11.92755959	11.92499453	11.81842257	11.76327278
ENSBTAG00000005120	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005122	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005127	14.60673439	14.60172954	14.56390248	14.65333577	14.61314064	14.5998222	14.61736128	14.51020975
ENSBTAG00000005144	5.675156185	5.909969776	5.826792525	5.82533982	5.991632614	5.991632614	6.473986655	5.987412926
ENSBTAG00000005154	2.218998253	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005158	9.903230584	10.08545957	10.0560023	10.10423093	10.08292427	10.27252595	10.01463885	9.988574554
ENSBTAG00000005160	10.61631907	10.62632144	10.5803096	10.48327094	10.58768217	10.87830191	10.35987693	10.60698132
ENSBTAG00000005162	2.234643005	2.169244918	2.169244918	2.224517214	2.173494124	2.540511049	2.169244918	2.169244918
ENSBTAG00000005163	2.364976137	2.364976137	2.364976137	2.364976137	2.364976137	2.364976137	2.385740012	2.364976137
ENSBTAG00000005166	8.940680223	8.821874279	8.832538906	9.023791881	9.054903472	9.04718388	9.073984252	8.927060564
ENSBTAG00000005174	6.164505921	6.116442652	6.056738304	6.517498075	6.617723042	6.545425421	6.184142546	6.271731767
ENSBTAG00000005176	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005178	2.156731595	2.211149907	2.263434168	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005181	9.554110496	9.455703602	9.394895213	9.452122806	9.483733124	9.695560365	9.645824905	9.350423409
ENSBTAG00000005183	4.192297767	3.95444232	4.021437907	4.091819368	4.320427629	4.469408127	3.914790988	3.998958662
ENSBTAG00000005186	7.27001334	7.724542192	7.918070432	7.796719517	7.007490402	7.321318003	8.096007425	7.659276999
ENSBTAG00000005191	13.73936821	13.79579299	13.75979989	13.79052437	13.80056592	13.78676116	13.81811352	13.77980267
ENSBTAG00000005193	2.156731595	2.164211736	2.171398537	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005195	4.959395077	4.959395077	4.959395077	5.101421347	5.335945713	5.425359167	4.959395077	5.449817425
ENSBTAG00000005196	7.586589282	7.633226193	7.603988445	7.900967312	7.752839936	7.654918573	7.870915966	7.283433339
ENSBTAG00000005197	9.261057293	9.244606935	9.263515571	9.376305566	9.475642699	9.586238635	9.200152684	9.464482594
ENSBTAG00000005198	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005205	5.134866199	3.53185545	4.193506238	4.295029624	4.318506657	2.843198506	7.745320452	4.345952444
ENSBTAG00000005206	10.8855901	11.09666955	11.38991053	11.00212478	10.54674397	10.59960705	10.73978916	10.93662046
ENSBTAG00000005207	6.583176881	6.30393128	6.330429719	6.758283476	6.905710512	6.980337342	6.487519858	6.334296508
ENSBTAG00000005211	15.40947417	15.45517103	15.47065674	15.52469116	15.3932056	15.43795868	15.38770327	15.4199149
ENSBTAG00000005213	9.614407249	9.23768141	9.249094486	9.565920763	9.611240328	9.871073978	9.353431769	9.471480369
ENSBTAG00000005218	2.156731595	2.290549559	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005225	6.836153869	6.766786159	6.757089329	6.857803368	6.741888983	7.055547574	7.020186227	6.174765579
ENSBTAG00000005234	2.16617912	2.161360883	2.156731595	2.18503893	2.189862616	2.16617912	2.16617912	2.170812277
ENSBTAG00000005236	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.162631024	2.156731595	2.156731595
ENSBTAG00000005246	8.315713918	8.460022795	8.285382506	8.42274803	8.289328883	8.413707933	8.269133206	8.258462138
ENSBTAG00000005247	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005249	7.953711998	7.738187097	7.869790913	7.189144329	7.076001336	7.430687877	7.494570849	7.519769902
ENSBTAG00000005250	2.156731595	2.185037225	2.21223283	2.156731595	2.156731595	2.273096152	2.156731595	2.156731595
ENSBTAG00000005252	3.371382039	3.761069436	3.759513559	3.083892369	2.466009731	2.843012272	3.382222115	3.383467127
ENSBTAG00000005259	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005260	2.15830898	2.157504514	2.156731595	2.526441938	5.043527951	2.685776769	2.15830898	2.15830898
ENSBTAG00000005263	9.484986306	9.549181527	9.695170084	9.513019553	9.370742845	9.095119278	9.30245314	9.277622715
ENSBTAG00000005265	10.2948253	10.21449414	10.2948253	10.34586666	10.48516941	10.52745482	10.53362992	10.86771653
ENSBTAG00000005269	9.868361047	9.919551333	9.763836763	9.996638264	9.864245476	10.0358521	9.931320489	9.994347717
ENSBTAG00000005275	3.334772297	3.406674672	3.531018975	3.27725509	3.27725509	3.087991863	3.27725509	3.27725509
ENSBTAG00000005278	9.528030231	9.641311973	9.705757873	9.528030231	9.155608418	9.217527095	9.574771336	9.863578295
ENSBTAG00000005280	7.872760985	7.572536783	7.624015042	7.737373355	7.684935305	7.763307537	8.090356499	7.831324246
ENSBTAG00000005285	12.49718511	12.52279362	12.49136606	12.54404932	12.63677478	12.68807136	12.54157085	12.42307057
ENSBTAG00000005289	9.428395355	9.563565121	9.679411121	9.428860789	9.643541143	9.661207689	9.700838987	9.813183648
ENSBTAG00000005290	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005293	6.917298285	6.893558692	6.97240767	6.836134164	6.653428876	7.422210798	7.024153863	6.854714248
ENSBTAG00000005296	15.09622186	15.16939518	15.15296974	15.18437983	15.14529563	15.14856358	15.15215045	15.11585399
ENSBTAG00000005299	2.187107091	2.18718645	2.187107091	2.187107091	2.187107091	2.187107091	2.187107091	2.187107091
ENSBTAG00000005300	4.498421033	7.133109975	7.513930035	6.244847278	7.597954704	4.428484227	6.691634461	3.402897924
ENSBTAG00000005304	10.75417824	10.14214705	10.19830433	10.80407979	10.7235768	11.09963449	10.7736409	10.27430655
ENSBTAG00000005305	2.295269086	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000005311	3.368930417	3.041477644	3.38887742	3.645380943	3.386267857	3.680134703	3.585765757	3.332387005
ENSBTAG00000005312	8.982204759	9.37894872	9.433528717	9.568728946	9.35055485	9.430041455	9.418926229	9.608186768
ENSBTAG00000005315	14.90632021	14.91193405	14.91721719	14.9444537	14.79926203	14.90360147	14.87937713	14.87937713
