	d10_1	d10_2	d10_3	d10_4	d13_1	d13_2	d13_3	d19_1	d19_2	d7_1	d7_2
ENSBTAT00000024133	4.579082766	4.840494275	0	8.352951304	7.933745343	7.443977494	6.941660505	8.351989759	6.384283716	5.099795513	0.537836334
ENSBTAT00000024134	3.888470658	0	0.519326727	0.302791387	0.264289773	0.405025138	1.074575707	0	0.01580203	2.054063286	3.336045126
ENSBTAT00000024135	23.53593476	25.30124592	18.99331724	12.93948708	8.169210817	17.61173324	14.16388802	11.23662845	11.03654279	23.26395276	29.23719298
ENSBTAT00000024139	0	0	0	0	0.492297846	0.089815289	0	0.149841959	0.04905793	0	5.178431647
ENSBTAT00000024140	7.080008665	3.367887069	0.815557791	0.84534708	9.075634757	6.905761855	3.72420056	1.886499482	4.367567495	11.18252741	27.94117795
ENSBTAT00000024143	2.13823184	11.86657294	6.773426741	5.957071943	7.019455984	7.866765508	7.732621749	3.764362085	7.144843802	12.98935621	8.287821271
ENSBTAT00000024146	20.76294468	3.695370885	2.196475343	11.97377873	1.126084955	1.377683384	1.253760737	63.69089721	27.10991898	14.15755934	10.15300684
ENSBTAT00000024147	14.06973901	3.617745769	12.11886945	27.24186493	20.50844728	35.72396167	18.66897035	12.30348387	14.18140022	47.5865667	54.132562
ENSBTAT00000024148	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000024149	16.16969684	32.71207402	0.64228064	2.219135865	1.307448246	2.671559578	2.444116515	7.534546091	2.762114322	6.096902068	11.00233353
ENSBTAT00000024152	0	0	0	0	0	0.246564665	0	0.068558729	0	0.875307642	0
ENSBTAT00000024154	2.769943076	1.254888896	3.798503317	3.464778675	2.598073676	4.875377552	3.122218805	0.188281512	0.258900414	3.365376627	0
ENSBTAT00000024155	6.740556194	0	0	3.521073238	0.263429926	3.604530528	2.216026874	1.76397854	4.803938977	2.047380546	7.125410474
ENSBTAT00000024157	543.2255489	471.9377659	244.5074241	374.9212244	243.4249043	302.7863899	298.1001634	358.6346646	200.3089493	501.5705221	597.5240235
ENSBTAT00000024158	4.312268188	0.97681023	2.601956939	2.145338311	2.022350308	1.001461552	2.700385382	0.908666026	1.784971626	4.865011927	2.604844893
ENSBTAT00000024159	62.08241243	114.4819307	91.29038873	63.78486068	72.46440262	70.6665852	71.15862495	57.4160777	42.85405028	50.28519696	51.20528623
ENSBTAT00000024161	12.25047142	25.89965713	69.7736199	22.3467442	46.2805937	40.52868317	81.89184789	8.354777271	23.47299807	17.36450554	20.14431398
ENSBTAT00000024162	40.28566334	27.37639196	71.59738926	37.33533876	60.45763025	87.2547651	65.84321253	35.81748578	45.0773522	16.78133669	4.866947037
ENSBTAT00000024163	2.251993603	24.99583614	28.53519137	10.75544568	22.53079388	8.092624695	14.31374185	16.93008403	8.419553177	28.72891878	28.56686304
ENSBTAT00000024164	8.912795813	0.294425348	0.570377525	1.921436695	4.992643253	3.749364646	3.703412962	1.024862455	1.509919775	8.347131857	5.757690174
ENSBTAT00000024166	6.066500575	33.13293466	10.09392417	25.21759119	24.86778505	27.91348441	27.62646837	16.42103659	10.96243124	18.01694881	21.85125879
ENSBTAT00000024169	10.66220156	23.38709108	21.35697173	28.57307729	78.94944471	74.19735387	61.73236776	14.10348882	38.75005089	8.636115846	12.77375861
ENSBTAT00000024171	12.3082043	0	0.616435742	1.490887635	0	0.366294	0.469153415	0.101850162	0	5.2013931	24.89050401
ENSBTAT00000024173	31.241943	24.76911654	22.49256607	90.14799148	311.9595728	160.3844441	189.159585	43.10929372	92.71364717	14.23416951	49.53856805
ENSBTAT00000024175	0.970533732	0	0	0.386269704	0	0.083039283	0	0.092358209	0.090713628	6.485390842	4.787751153
ENSBTAT00000024178	8.47372771	19.92266529	17.83911594	25.41019282	15.94157775	14.90032439	14.02518671	25.58168835	46.31954183	11.36028731	4.118408271
ENSBTAT00000024179	0.605985963	1.9217418	0	0	0	0	0	0	0	2.945000588	0
ENSBTAT00000024181	11.80945445	1.560454342	4.15662621	17.62548661	15.99968001	19.19801796	13.37298351	22.56994506	17.29292027	8.369691673	9.709559339
ENSBTAT00000024186	13.10497482	8.905573289	6.230027178	10.80403956	12.19428321	4.805431188	15.18196217	12.41160804	8.574249786	11.37289384	21.1096498
ENSBTAT00000024188	3.137474615	10.77890884	19.27524472	13.73576711	16.83935912	12.61685279	17.64971599	18.36200944	28.05451487	15.88297342	8.844292703
ENSBTAT00000024190	7.552481715	1.562016358	1.639097908	3.201901323	6.519209468	4.101924471	0	0	0	2.393734212	6.942341869
ENSBTAT00000024191	6.474481608	15.79407229	11.28270824	25.76825528	13.46905482	10.39739235	12.00721714	20.04780763	15.03578379	10.28663667	2.105890545
ENSBTAT00000024193	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000024194	11.16205525	5.899638344	6.143149236	18.36219567	24.1379497	27.37753365	33.43449747	16.21635566	9.737396282	8.588935554	4.71974259
ENSBTAT00000024196	15.14032622	0	0	0	0	0	0	0.096052538	0	61.31642251	73.97759496
ENSBTAT00000024198	0	19.7141948	0	0	0	0	0	0	0	0	0
ENSBTAT00000024199	0	0	0	0.144958357	0	0	0.159654539	0.023106643	0.022695193	0.590017389	0
ENSBTAT00000024202	5.33192603	0	0	0	0	0	0	0.217456403	0	0.925441361	0
ENSBTAT00000024203	170.0868524	261.3000209	333.1501474	135.9149831	121.7708821	100.1135447	212.3570716	110.8447577	91.11759918	154.3837834	168.8375675
ENSBTAT00000024208	356.1742266	141.8594856	886.6777882	54.418312	29.55475921	47.37255793	33.66739057	66.18234033	63.11054439	568.0971804	663.7998176
ENSBTAT00000024209	66.82304474	84.28379933	120.7101046	98.22159034	80.00789652	85.50124415	143.4626616	52.89559891	90.13826808	60.89061402	44.9516636
ENSBTAT00000024214	0	0	0	0.647936278	0.636241013	0.417875102	0	0.232385172	0.760823974	0	0
ENSBTAT00000024215	3.273130391	0.864996864	9.007000959	21.06026363	11.00097391	12.88232037	12.6737738	16.04114651	33.29562242	10.60461409	16.1467173
ENSBTAT00000024218	0	0	0	0.300827558	0	0	0.331326087	0.143857487	0.141295881	14.69333627	10.6534555
ENSBTAT00000024220	13.7462768	10.23102904	17.98892342	20.8790447	28.81268574	30.05150943	48.63551494	9.050104058	22.89102021	31.69821329	32.81859526
ENSBTAT00000024222	14.43155742	3.520483569	1.065637648	4.970526399	1.3883188	4.179222401	1.581507429	1.637443854	1.867687684	12.81316105	0
ENSBTAT00000024223	0	0	0.580453318	0	0.330845327	0.155210752	0	0.086314492	0.028259176	0	1.704552879
ENSBTAT00000024225	15.27189951	11.62349603	48.31922574	23.09705811	14.51529963	15.05284168	18.87818301	16.33519182	13.07526296	11.13287001	7.749049751
ENSBTAT00000024226	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000024227	18.36192799	11.77000099	12.00079746	16.40411837	14.10788042	11.1645146	14.12838094	18.55179076	13.87605201	6.170588768	15.9687643
ENSBTAT00000024228	19.9981849	16.68935125	13.74091309	15.91844305	15.3843077	9.455820834	20.53123223	21.33445003	17.11780707	28.77281324	20.76911088
ENSBTAT00000024229	4.594096986	0	0	0.653013472	0	0.280766366	0.359608674	2.62310865	0.460071449	1.594758571	0
ENSBTAT00000024230	34.37579477	13.50625087	11.2136045	57.32899131	41.37356321	57.05422511	33.13742237	11.00076205	7.193772942	26.24191251	29.15654825
ENSBTAT00000024231	0	0.577304603	0	0	0	0	0	0	0	1.76939732	4.105304937
ENSBTAT00000024232	1.762605142	0.931614532	2.255970806	0.584593254	0.459233066	1.307013529	0.772632653	0.167733536	0.384409152	11.42132766	12.42161109
ENSBTAT00000024233	53.25067236	58.00945509	66.17887098	68.6770303	94.17407687	83.95837472	79.82700581	42.5511552	73.1005708	46.42420589	61.30423374
ENSBTAT00000024234	0	0	0	0.286313948	1.124583896	0	0.946023169	0	0	0	0
ENSBTAT00000024240	0	0	0	0	0.545542826	0	0	0	0	8.479930773	0
ENSBTAT00000024242	0	10.40302895	1.723640853	3.298336676	3.346761675	3.249895314	4.313865649	2.431645824	4.583043446	0	2.920168222
ENSBTAT00000024243	13.77174151	20.65654386	8.289242201	17.99879495	15.5355906	36.30487511	48.78388158	14.48689514	6.95791365	15.8277074	43.54297737
ENSBTAT00000024245	17.75717273	0.740956478	15.43079746	2.324771369	3.506394917	4.158115217	5.530596985	2.267907141	9.346863414	14.76136097	9.220854073
ENSBTAT00000024247	11.64640479	0	0	1.313316995	2.913005008	0.531451412	0.255258322	2.36437016	0.072570902	4.244983097	7.660401845
ENSBTAT00000024248	4.868874233	0	0	0	0	0	0	0	0	4.436624263	3.431242809
ENSBTAT00000024253	0	0	0	0	0	0	0	0	0	4.099440819	6.340936711
ENSBTAT00000024254	0	3.348614468	0	2.241358971	0.770315836	1.445525032	3.548601928	0.066989431	0.06579658	0.855271988	0.992188774
ENSBTAT00000024256	13.83190297	8.891477732	3.301472946	11.08450989	9.730245895	7.612549397	11.63473736	12.13107977	4.909287139	7.267131557	4.742153523
ENSBTAT00000024260	70.29437174	6.192279134	17.24430066	3.497120359	10.98879121	0.334134258	0.427962862	21.55464686	6.022736923	21.35125427	0
ENSBTAT00000024261	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000024262	9.078608896	0	0	0.602210148	0.567686631	0.517846452	0.132652695	0	0.113140982	8.088790054	15.35512811
ENSBTAT00000024265	0	0	1.346119985	3.986539239	4.540915249	3.256661231	2.414886623	0.428936905	1.778818067	1.825450746	0
ENSBTAT00000024268	16.3339619	2.158304761	8.362381411	0	0	0	0	0.259062861	0.381674765	16.53762433	13.42954265
ENSBTAT00000024271	0	0	0	0	0	0.461019032	0	0.03662543	0	1.870426655	1.084927576
ENSBTAT00000024272	0	2.872001856	3.477378313	0.120146466	0	0	0	0.574547388	1.52365503	0	0
ENSBTAT00000024275	0.531957408	0	0.272342422	0	0.110877893	0	0.038863654	0.016874094	0	2.585232949	0
ENSBTAT00000024277	4.229747297	3.353411909	13.26352463	21.95470117	18.07325546	16.52672083	22.78994209	7.882534996	28.4977901	8.993221711	16.39456908
ENSBTAT00000024278	3.538506868	4.620634684	1.99807059	1.61542108	1.106316543	0.641130709	2.007297891	0.297116828	1.186759883	5.563609403	10.26814651
ENSBTAT00000024279	102.3262389	66.49663389	97.90400578	61.97851037	37.93630421	15.21374031	41.05525546	108.7631264	50.69551699	54.34864722	70.14210886
ENSBTAT00000024282	160.7569716	176.4702292	142.1812805	119.6222671	113.677415	110.5057217	130.9969673	46.31894758	30.66120615	140.2252008	104.0915112
ENSBTAT00000024283	0	0	0	0	0	0.116220612	0	0	0	0	0
ENSBTAT00000024285	0	3.292097768	0.797204873	0.826323798	0	0.710563993	0	1.185458535	0.194058267	0	0
ENSBTAT00000024287	21.07380288	12.07781998	11.01648283	10.86308801	8.33515123	10.64471059	10.29495801	9.302301691	19.38870389	27.14627993	33.99705651
ENSBTAT00000024288	0	0	0	7.186742756	1.881872501	12.35990211	8.574962298	2.291161451	4.641375243	3.656483911	6.36275186
ENSBTAT00000024289	8.589586572	25.29414769	29.68345627	53.23297425	32.61012854	47.8753565	71.27022424	52.31390085	44.61549573	8.945163882	0
ENSBTAT00000024290	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000024292	0	0	0	0	0.281634924	1.156089242	0	0.171443889	0	0.547217501	0
ENSBTAT00000024293	12.05046373	0	0	0	0	0	0	0.254833263	0	11.38733561	7.54873418
ENSBTAT00000024295	6.552071933	1.038917671	3.773719474	1.695009069	3.789742908	4.821143575	5.169745784	4.738677128	2.878315624	1.59210418	0
ENSBTAT00000024296	10.83004196	24.26543833	9.401677378	6.934003239	10.34208245	6.083481725	8.97861989	6.945425725	7.56994372	6.293001258	3.982047576
ENSBTAT00000024297	29.09714375	14.5364317	15.76392723	13.48423889	3.987831886	11.18598674	8.648697837	14.45164701	8.494234511	25.66647333	13.48315826
ENSBTAT00000024298	10.33055408	9.914488913	0	0.432792796	0.16999235	0	0	0.646762599	0.431967269	9.248278091	9.196109871
ENSBTAT00000024299	206.9993228	198.1449294	208.289156	217.3525274	224.7749254	336.3176289	248.1692338	137.1937483	169.701603	247.6331577	282.7939969
ENSBTAT00000024300	25.32343827	8.307653994	20.11757462	47.091658	22.3871026	27.19562313	41.91377893	13.12945292	26.93397878	23.34050156	19.69235003
ENSBTAT00000024301	142.1786642	91.7654801	140.7015889	97.83631716	67.5482891	92.46251623	69.88535529	110.2261936	39.26922925	180.1787496	163.5318973
ENSBTAT00000024302	0	0	0	0	0	0	0	0.200752892	0	0	0
ENSBTAT00000024303	16.02368311	13.55075684	3.281412081	5.261339287	6.053526774	8.454458144	7.492195428	4.142510057	8.012684267	36.34058799	18.44421041
ENSBTAT00000024304	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000024305	0	0	0	0.237957157	0	0	0	0	0	10.16973472	0
ENSBTAT00000024307	25.42169486	23.9123914	11.41566663	36.86981535	40.34676143	51.61233205	31.91958383	17.42634428	24.40546094	38.21537979	28.54323799
ENSBTAT00000024308	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000024309	16.68944948	11.46744287	5.126626704	14.50247312	8.696612605	13.23239662	8.656994377	6.088123682	8.267606181	14.86983904	18.81849504
ENSBTAT00000024311	12.54545445	6.630825815	9.098975737	7.212191562	4.503432848	6.599388244	10.59117156	7.605293002	5.776119572	14.6777272	3.929404831
ENSBTAT00000024312	9.284162305	0	1.663601113	0	0.677296565	0.105914256	0.406968457	0	0.057851332	1.503987722	5.234263794
ENSBTAT00000024313	57.81160438	9.796574344	31.51783429	31.26394237	35.66675821	34.66245867	20.4086469	36.83054875	33.36984185	69.16657436	62.20089262
ENSBTAT00000024314	0	0	0	0	0	0	1.532456714	0.33268641	0.32676241	0	0
ENSBTAT00000024316	1.20014781	26.6419034	18.8937555	48.0043741	35.83418013	24.43906864	32.09095178	27.067488	35.3351705	18.95574769	6.766243442
ENSBTAT00000024318	2.495959576	0	0.547645087	3.831627524	0.557402453	0	0	14.31913647	1.866334287	3.032496983	0
ENSBTAT00000024319	34.37239821	33.95205553	15.14529499	29.99534096	27.39490234	23.6237608	31.43082759	53.75628535	30.41542494	17.45753856	14.295699
ENSBTAT00000024320	32.69249096	31.02132618	4.546757798	38.21493595	26.59960081	37.97121641	27.70217151	19.08299862	5.870782868	18.13990946	19.22972404
ENSBTAT00000024322	106.3624446	149.9126442	266.0801812	93.85721278	109.5040242	100.1965045	119.620292	138.2275712	80.13420036	73.09774386	68.14257178
ENSBTAT00000024323	0	6.164757894	0.933024963	3.288156624	6.305666859	6.569822043	7.562579285	1.5261681	2.134928428	6.494998829	19.17937647
ENSBTAT00000024325	0	24.96726947	0	0	0	0	0	0.083245533	0	0	0
ENSBTAT00000024326	263.3189168	383.7874192	569.8765173	236.5943698	301.4492725	278.0936219	400.7814369	166.5473124	387.0770106	264.9863773	194.9409597
ENSBTAT00000024327	0	1.248363474	1.662650484	3.995110298	4.922978464	3.165988926	5.953134595	1.873024486	2.722715106	4.30441286	13.87079906
ENSBTAT00000024328	4.970309113	0	0.867481887	4.585755623	4.096831251	3.092812971	3.961309135	0.730978335	0.295631464	3.842833642	8.27917299
ENSBTAT00000024329	32.49053498	20.33606875	5.581126733	4.083518473	1.470263985	2.194661159	2.436153494	32.38330779	13.90542972	4.155239753	19.28173631
ENSBTAT00000024331	12.39837738	16.38272275	0.991798189	9.560631407	6.137571575	9.370492717	9.397660074	11.60193645	13.56818729	6.276484194	20.38752617
ENSBTAT00000024333	1.574593927	0	2.418400704	3.446761826	2.215340309	4.850025589	2.760874015	3.296523095	2.649128211	1.913072382	0
ENSBTAT00000024334	0	0	0	0	0	0	0	0.100054727	0	0	0
ENSBTAT00000024335	85.25343767	94.03867974	131.6514037	97.73496446	108.1633686	75.05750349	104.5293246	89.4184006	68.65569513	54.7921704	31.34643854
ENSBTAT00000024336	60.97825018	53.71615635	122.9232286	67.41436837	42.6312141	32.75320876	38.98071369	79.95009854	106.8656497	37.04313993	14.32440522
ENSBTAT00000024340	0	0	0	0	0	0	0	0	0	2.767755183	0
ENSBTAT00000024342	38.86070924	83.26864151	27.01988513	72.10711349	106.0647041	66.67850607	131.6718864	64.86621619	67.73606909	54.87067265	66.61536366
ENSBTAT00000024344	16.15350462	20.68784165	31.4895925	33.01069672	40.88884811	23.38939809	52.69779059	19.27417874	29.26751496	23.400112	21.0163622
ENSBTAT00000024345	5.768588537	0	3.100968077	4.821352336	8.476699435	4.935629141	3.034372086	8.673442813	10.24436548	11.21378888	0
ENSBTAT00000024347	16.95137003	161.2718363	39.41472439	10.30730211	136.7657593	44.15560245	86.48371803	17.6548241	17.95661068	40.04637164	23.89228545
ENSBTAT00000024348	33.76886486	14.66113148	32.10703549	44.23971539	32.74192937	55.30904726	41.76414047	36.03735837	48.50933473	30.28249788	26.6310276
ENSBTAT00000024349	0	0	0	0.476493285	1.497256224	0.819482561	3.148807043	0.911447438	0.223804424	0	0
ENSBTAT00000024351	4.844478503	4.755252331	0.797204873	8.309144857	6.166705618	3.789674628	6.016760574	6.981033597	4.010537513	1.961953041	5.202362515
ENSBTAT00000024352	0	17.07567883	7.633840606	7.747828944	16.96417768	18.56976455	13.61700015	5.202845794	14.40147562	4.02582572	0
ENSBTAT00000024355	0	0	0	0.524333976	5.148697356	2.141679826	6.208039588	1.37906756	1.169805054	4.80188851	0
ENSBTAT00000024358	4.027281714	2.031841591	0.492024883	0.546425056	0.457866301	0	0.320972146	2.874340031	0.290870817	3.780951276	1.032053501
ENSBTAT00000024362	1.747219182	3.463058903	10.39869366	4.085406474	6.282096353	5.232248841	6.222842147	11.6388561	6.736483375	11.67543065	12.31318158
ENSBTAT00000024363	0	5.271805209	2.127675169	4.631321557	1.559220375	7.206463197	2.428978406	4.85130216	2.589628898	0	0
ENSBTAT00000024364	15.40577966	2.931348169	11.3575487	23.79005359	15.7022051	10.22865099	21.47478516	27.97221915	20.7927904	15.72265186	1.737106957
ENSBTAT00000024366	0	2.922199142	0	0	0	0	0	0	0	13.43449707	0
ENSBTAT00000024367	528.1217811	88.53641656	276.0364279	336.1203908	573.1836627	182.7358932	124.9287333	753.8591459	317.2673743	288.3176463	216.423815
ENSBTAT00000024370	9.816670368	1.945703668	13.6638132	10.50008208	17.45600998	5.879429746	11.83354667	15.41391722	10.43704399	0	0
ENSBTAT00000024371	22.02509308	9.524645017	1.922050407	6.375218396	7.042663748	0.171316039	3.071928743	16.57712414	28.5401868	19.46157052	12.69961256
ENSBTAT00000024373	45.70222311	45.41260314	29.24729954	23.28237653	20.29013957	49.94758895	41.53598194	20.23794259	39.47037002	41.45977299	53.2501264
ENSBTAT00000024375	12.140277	21.65626689	16.60669335	8.908624261	15.18266296	12.85425055	9.146592547	5.198834348	3.829695757	30.42183337	6.41671506
ENSBTAT00000024376	3179.321798	3616.86704	3189.968952	1996.720178	1380.711801	1764.974859	1175.026777	4927.397458	1934.864718	2581.350089	2435.454253
ENSBTAT00000024378	0	0	0	0	0	0	0	0.063882145	0	0.815600436	0
ENSBTAT00000024380	34.39431492	21.99061925	52.82583274	30.91028593	12.40110485	11.67624067	22.61496648	25.49805036	30.59207153	20.21990257	17.98356135
ENSBTAT00000024381	28.04490479	17.78756245	43.26963695	24.96182905	11.07989	7.242230208	20.33998829	20.28301127	22.54313551	14.8684382	16.52996779
ENSBTAT00000024385	2.285995829	0	0	3.639279723	2.680192979	2.477483283	2.672158358	1.051446188	1.816169005	3.24029875	1.611010343
ENSBTAT00000024386	0	0	0	0.716046582	5.624975392	10.46750394	6.703447534	0.513626459	0.33632036	0	0
ENSBTAT00000024387	10.26909083	2.713833638	5.914566939	0.681178226	1.070212709	3.221635355	2.250712512	2.117332028	11.99786328	0	4.824625758
ENSBTAT00000024390	8.734803589	18.46691529	79.74879048	47.51117364	43.23991809	29.22982768	58.28398361	22.07361204	32.20333782	35.37485914	30.09443582
ENSBTAT00000024391	0	0	0	0.895262812	0	0	0	1.498419589	0	1.366480273	0
ENSBTAT00000024392	11.74680483	0	0	0	0	0	0	0.248411736	0.569306215	4.228718794	7.971723595
ENSBTAT00000024393	23.43145725	18.5768374	1.635822987	13.14069468	17.48216784	12.21108836	6.302725785	4.864998665	5.276116643	11.64613869	30.02337458
ENSBTAT00000024395	0	8.597544583	3.469927548	7.732842814	15.82224483	12.06197059	14.06264743	10.9216763	7.095155142	18.66519198	11.46347029
ENSBTAT00000024399	0	0	0	0	0	1.216538353	0	0	0.094926335	37.01765446	51.53238039
ENSBTAT00000024401	0	9.544063253	26.00058096	2.994476149	9.644596569	4.377465332	14.18166842	3.866334948	5.625909386	9.141209778	6.36275186
ENSBTAT00000024402	305.6376423	322.2401649	407.3678015	330.8560179	417.0022916	279.3036416	447.8704417	156.9990443	170.057519	159.4226985	191.7102308
ENSBTAT00000024404	28.68228899	33.85700807	32.79486058	36.52950593	27.00224991	11.88860079	33.38775551	48.06903838	26.83848453	23.61913361	22.01001145
ENSBTAT00000024407	0	0	0	1.212623778	0.238147178	0.78206037	3.672795831	3.334331515	1.851063529	3.701765446	0
